大类,地区/小类,子类,地点,学校,活动名,群号,群名称,说明
学校东方群,重庆市,,重庆市,重庆市第一中学校,,947535685,秘封俱乐部重庆一中分部,欢迎毕业校友入群（欢迎南开中学同好入群）↑点击校徽，成为我们中的一员↑
学校东方群,重庆市,,重庆市,重庆市第八中学校,,765365535,重庆市第八中学东方交流群,欢迎来到重庆八中的车万群！本群可以自由畅聊任何自己感兴趣的内容
学校东方群,重庆市,,重庆市,重庆市南开中学校,,534342243,THFans.nks.edu.cn,
学校东方群,重庆市,,重庆市,重庆重庆南开中学,,584750294,沙南街守矢分社,重庆沙南街东方project交流群
学校东方群,重庆市,,重庆市,重庆中医药学院,,813372062,東方済世壺 ～ CQCTCM,重庆中医药学院的东方Project同好群~
学校东方群,重庆市,,重庆市,重庆科技大学,,996549605,重科东方同好会,welcome to 重庆科技大学东方爱好者聚集地！
学校东方群,宁夏回族自治区,,银川市,银川市第二中学,,865827943,银川二中东方project,银川车万人聚集地，本校外校无所谓，欢迎来玩！图是临时随便乱搞的，之后会改
学校东方群,宁夏回族自治区,,银川市,宁夏大学,,876012295,宁夏大学东方Project同好群,←点击加入！欢迎宁夏大学的新生老生加入！也欢迎银川本地高校的东方同好加入！
学校东方群,四川省,,重庆市,川渝东方高校联合,,923113251,川渝东方高校联合,
学校东方群,四川省,,多地点：成都市、眉山市,四川大学,,329099180,Scarlet.大川车万养老院,【直接点图片可即刻加群】 原“红社车万养老院”，是川大东方的主群，以及川大东方同人社团“子种大川”的校内宣传平台，欢迎川大各个校区的车车人来玩～
学校东方群,四川省,,成都市,电子科技大学,,586011595,UESTC幻想乡）,
学校东方群,四川省,,成都市,西南交通大学,,984894109,雾之湖钓鱼亭,
学校东方群,四川省,,成都市,西南财经大学,,630676433,西财东方project同好会,
学校东方群,四川省,,成都市,西南石油大学,,772121403,『汐幽祈樱～light of sakura』,"欢迎西南石大新都与南充校区的车车人！点击冴月麟群头像即刻进入幻想乡(,,◕ ⋏ ◕,,)"
学校东方群,四川省,,成都市,四川农业大学,,1013100430,东方学院❤️魔女茶话会,欢迎各位东方众加入♥
学校东方群,四川省,,成都市,西南民族大学,,812598178,西南土豆大学幻想乡常驻人口交流会,土豆大学的东方众欢迎加入^_^
学校东方群,四川省,,成都市,成都理工大学,,941940720,成理东方文化交流官群,↑点击上方logo直接加群
学校东方群,四川省,,成都市,成都中医药大学,,346790592,X次元车万狗窝,
学校东方群,四川省,,成都市,四川师范大学,,910511217,川师东方project群,欢迎车万众加入！（原群[川师东方project群]因不明原因被爆破，新车车人和之前在群里的请认准新群（悲）
学校东方群,四川省,,成都市,成都信息工程大学,,868766554,成信大车车越共交流群,
学校东方群,四川省,,成都市,成都大学,,711957469,成都大学东方project同好会,
学校东方群,四川省,,成都市,西华大学,,201413902,西瓜的妖怪之山,
学校东方群,四川省,,成都市,成都师范学院,,760733261,成师举办一次thp就算赢,成师的各位，快快加入罢！（不会咱们学校只有一个车车人吧...
学校东方群,四川省,,成都市,四川邮电职业技术学院,,583351837,四川邮电东方群,
学校东方群,四川省,,成都市,四川国际标榜职业学院,,827674847,会员委划计上克下渝川,既不国际也不标榜的标榜学院，欢迎本校车车人加入
学校东方群,四川省,,成都市,四川大学锦江学院,,471038446,锦江学院的车车人速来,外校的车车人也欢迎噢~
学校东方群,四川省,,成都市,成都银杏酒店管理学院,,242488477,東方銀杏葉～旅人2022,欢迎本校同好们加群，动漫社隐藏车万地下党员发展地
学校东方群,四川省,,多地点：成都市、德阳市,四川建筑职业技术学院,,1025693855,建院下的东方OOO,
学校东方群,四川省,,绵阳市,西南科技大学,,783477703,SWUST秘封俱乐部,
学校东方群,四川省,,南充市,川北医学院,,961215590,川北医の幻想乡,欢迎车车人来水群喵
学校东方群,四川省,,南充市,西南石油大学南充校区,,772121403,西南石油大学南充校区东方群,眷想，泪忆，孤仙骨，奏胡听。轻花散碎残风。荡漾愁千水，怅鲛注潭清。为修结界，断舍幻乡，神刹陨魂倾。独衣袖连今世换，隔虚现境尘封。路断昔难忘，浩泱渺飘生。肠牵梦紫隙女，叹弦抚木归峰。
学校东方群,四川省,,泸州市,西南医科大学,,201025650,永远亭西南医科大分部,
学校东方群,四川省,,多地点：自贡市、宜宾市,四川轻化工大学,,759498494,轻化工东方交流群,
学校东方群,四川省,,广元市,四川信息职业技术学院,,362216239,广元东方project同好交流群,
学校东方群,四川省,,泸州市,泸州市东方高中联合,,775813286,泸州高中东方project同好会,不会整个泸高就14个车万人吧（哭）
学校东方群,四川省,,成都市,成都第七中学,,548585476,第⑦幻想郷,目前人有点少，只要你是同好，我们就欢迎你的加入!（在下来自七中附大
学校东方群,四川省,,成都市,成都石室中学,,617155185,石室东方众基地,本来东方众就少，有必要将学校的东方众富集起来。各位同好可以在群里畅所欲言~（原本群内只有北湖校区的人（）
学校东方群,四川省,,成都市,成都文理学院,,726305743,成都文理车万交流群,野鸡学校根本没啥车车人（悲），外校的大家也欢迎
学校东方群,四川省,,成都市,成都外国语学校,,297939795,TOHO成外,本部的社团，其他分校的同志也欢迎
学校东方群,四川省,,成都市,成都树德中学,,683813904,⑨中幻想·树德中学东方群,欢迎树德中学的车车人加群
学校东方群,四川省,,成都市,成都中和中学,,917020143,成都中和中学初中部东方交流群,我们诚挚欢迎本校同学的加入——只要我们有同一个爱好，我们就是同志了。
学校东方群,四川省,,成都市,成都第三十六中学,,909071797,红魔馆保卫处第36训练营,一个坐落于天回镇的普通高中的东方地下社群。昔日天子回头处，今朝旧貌换新颜。另：三十六中同人志激情筹备中，欢迎大家前来围观吹水！
学校东方群,四川省,,绵阳市,绵阳中学,,932863340,绵阳中学东方校群,
学校东方群,四川省,,南充市,四川省南部中学,,651748085,幻想乡四川省南部中学分乡,本地和外地的车车人，网上和线下的车车人，来都可以来（群里大部分其实是群主在b站和小世界宣群宣来的（
学校东方群,四川省,,南充市,四川省南充高级中学,,891104664,南充高中东方同好会,欢迎全川的高中生东方人进群交流（
学校东方群,四川省,,遂宁市,四川省安居中学,,935689049,四川省安居中学联合统一战线TH交流群,大概是遂宁市唯一的高中东方群，欢迎大家前来水群（是不是本校已经无所谓了）
学校东方群,四川省,,成都市,成都市嘉祥外国语高级中学,,721149571,jx车万校友会,人还有亿点少，欢迎在校和毕业车万校友加入！
学校东方群,四川省,,成都市,西南交通大学希望学院,,561617915,西南交通大学希望学院车万交流群,绝望学院欢迎各位车车人
学校东方群,四川省,,成都市,四川西南航空职业学院,,807854486,四川西航车万交流群,西航的车车人来玩呀（欢迎校外的车车人也进来玩
学校东方群,四川省,,营山县,营山中学校,,1005235069,营山中学东方社群,欢迎各位车万人来玩啊，是不是这个学校的已经无所谓啦（
学校东方群,四川省,,德阳市,四川工业科技学院,,1097205292,川工科车万同好会,川工科东方同好会，欢迎各位本校以及外地的车万人加入，来水群喵～
学校东方群,贵州省,,贵州省,贵州东方院校联合会,,522726211,神奇の贵州院校联合会（试运行）,
学校东方群,贵州省,,贵阳市,贵州大学,,542333843,天陨东学研究会,
学校东方群,贵州省,,贵阳市,贵阳一中,,982816166,乐畔早樱东方同好会,欢迎来玩啊，是不是这个学校的已经无所谓啦（
学校东方群,陕西省,,西安市,西安交通大学,,696215787,河童重工西交分公司实习生业务交流群,
学校东方群,陕西省,,西安市,西北工业大学,,552689221,無間の鐘,
学校东方群,陕西省,,西安市,西安电子科技大学,,345988348,Shining ACG西电东方Project,西电晒你动漫社下属里群，不过在友善讨论前提下不限制社外人员或是校外人员加入
学校东方群,陕西省,,西安市,西北大学,,672683496,羽枫東方部～白玉樓堂食禁止～,
学校东方群,陕西省,,西安市,陕西师范大学,,619905485,终南寺子屋,
学校东方群,陕西省,,西安市,长安大学,,587161412,幻想鄉長安分鄉,
学校东方群,陕西省,,西安市,西安理工大学,,811799379,青空龍海,
学校东方群,陕西省,,西安市,西安建筑科技大学,,832400193,梦违冶院世纪～草堂！,旧群组已经遁入幻想
学校东方群,陕西省,,西安市,陕西科技大学,,189239583,完全墨染的隙间,
学校东方群,陕西省,,西安市,西安科技大学,,959828285,里·妄言舫,由于原群聊东方妄言舫（611412625）群主失联，故将此前的里群作为新群使用
学校东方群,陕西省,,西安市,西安邮电大学,,105121529,香霖小卖部-雾之湖分店,
学校东方群,陕西省,,西安市,西安工程大学,,839818684,骊山橙魔馆～Orange pavilion,
学校东方群,陕西省,,西安市,西安外国语大学,,1157534218,西外越共丛林,
学校东方群,陕西省,,西安市,西安石油大学,,1134863280,源烃神社,
学校东方群,陕西省,,西安市,西安医学院,,767917343,月之都医馆,西医L&C动漫社下属同好会，欢迎各位的加入！（也欢迎社外和校外人员呦）
学校东方群,陕西省,,西安市,西安文理学院,,150861884,文理滴车万小群,西文理车万同好能不能多来一点啊
学校东方群,陕西省,,西安市,西安航空学院,,937263849,西安航空学院东方同好会,
学校东方群,陕西省,,西安市,陕西学前师范学院,,801023734,陕西学前师范学院幻想乡校区,
学校东方群,陕西省,,西安市,西安交通工程学院,,334657185,东方红茶馆月面馆八云家的馆,
学校东方群,陕西省,,西安市,西京学院,,829698071,西京东方同好会,
学校东方群,陕西省,,西安市,西安工商学院,,753307476,西安工商学院车万群,
学校东方群,陕西省,,咸阳市杨陵区,西北农林科技大学,,433371081,西北农林东方同好会,
学校东方群,陕西省,,渭南市,渭南师范学院,,383929552,渭师东方小聚地,
学校东方群,陕西省,,西安市,西安市第六中学,,837429665,西安市第六中学东方同好会,
学校东方群,陕西省,,西安市,长庆二中,,1041976950,西安市长庆二中東方同好会,
学校东方群,陕西省,,西安市,西北政法大学,,980731950,天平楼结界大贤者会议,欢迎本校及外校同好
学校东方群,陕西省,,西安市,西安工业大学,,1077263557,东方仙之勇者记,仙宫东方同好群~
学校东方群,甘肃省,,甘肃省,甘肃高校东方联合,,342248069,甘肃高校东方联合,⬅️ 此群为甘肃各高校联合体，戳戳图片加入群聊
学校东方群,甘肃省,,兰州市,兰州大学,,980489079,蘭大爱丽丝幻乐团,
